GeneID,083T,128T,135T,147T,157T,168T
Liph,50,50,56,0,24,0
Lipi,0,6,6,0,6,0
Lipk,6,5,7,0,0,0
Lipm,8,10,0,8,0,6
Lipn,7,0,0,6,7,0
Lipo1,18,0,0,6,0,8
Lipo3,21,12,8,8,0,5
Lipo4,17,6,10,15,8,10
Lipt1,5,11,0,8,12,6
Lipt2,0,6,0,0,0,0
Litaf,0,0,0,0,5,0
Lix1,10,7,6,6,7,9
Lix1l,21,16,12,10,11,9
Lkaaear1,6,0,0,0,6,0
Llcfc1,7,10,0,6,8,8
Llgl1,11,31,12,23,30,23
Llgl2,13,13,8,16,10,8
Llph,7,0,6,0,0,0
Lman1,10,11,7,8,7,9
Lman1l,12,7,6,0,8,0
Lman2,6,6,14,0,18,6
Lman2l,21,8,6,6,7,8
Lmbr1,11,24,14,14,8,7
Lmbr1l,12,6,6,9,8,5
Lmbrd1,7,7,0,12,9,0
Lmbrd2,9,8,8,9,14,7
Lmcd1,12,9,0,10,6,5
Lmf1,17,11,8,0,7,9
Lmf2,6,0,6,6,6,0
Lmln,15,24,17,17,16,12
Lmna,8,7,7,10,7,9
Lmnb1,15,7,0,6,11,15
Lmnb2,84,64,34,40,78,48
Lmntd1,0,0,7,6,8,5
Lmntd2,17,14,6,20,9,7
Lmo1,22,12,16,0,20,14
Lmo2,0,16,11,0,0,0
Lmo3,0,0,0,6,0,0
Lmo4,9,0,6,0,0,6
Lmo7,102,52,84,40,78,52
Lmod1,15,15,7,6,9,8
Lmod2,10,16,0,7,6,0
Lmod3,10,5,8,8,12,7
Lmtk2,8,18,16,8,15,8
Lmtk3,14,17,10,9,12,15
Lmx1a,7,6,7,7,7,8
Lmx1b,10,7,0,6,7,7
Lnpep,7,11,6,8,10,10
Lnpk,78,56,48,82,92,44
Lnx1,12,12,21,18,12,0
Lnx2,8,19,9,12,9,12
LOC105243090,10,9,8,8,8,16
LOC108167347,6,11,12,10,8,13
LOC114841036,8,8,0,6,0,6
Lonp1,9,14,21,13,14,7
Lonp2,208,96,168,144,104,128
Lonrf1,8,0,6,9,8,7
Lonrf2,9,5,7,0,0,6
Lonrf3,9,7,7,12,8,7
Lox,7,6,7,7,0,0
Loxhd1,17,15,17,13,12,13
Loxl1,0,8,0,0,6,7
Loxl3,23,32,22,31,20,16
Loxl4,10,7,6,7,0,6
Lpar1,7,0,0,0,0,0
Lpar2,9,0,5,6,10,14
Lpar3,7,6,0,5,5,0
Lpar4,6,8,0,7,6,0
Lpar5,19,12,0,22,16,14
Lpar6,20,6,10,6,5,9
Lpcat1,40,90,36,34,32,32
Lpcat2,11,0,6,5,7,0
Lpcat2b,7,9,8,8,12,0
Lpcat3,12,14,6,0,10,9
Lpcat4,14,34,9,13,8,8
Lpgat1,8,6,6,6,0,6
Lpin1,17,8,7,11,12,8
Lpin2,46,14,24,34,23,34
Lpin3,14,10,12,12,9,10
Lpl,0,0,0,6,0,0
Lpo,8,0,0,9,17,0
Lpp,6,10,14,20,7,6
Lpxn,24,12,17,20,12,30
Lrat,6,0,0,6,6,0
Lratd1,0,0,6,6,0,6
Lratd2,0,0,0,0,6,0
Lrba,54,41,26,36,46,18
Lrch1,12,15,10,9,14,10
Lrch2,132,75,102,42,42,0
Lrch3,20,10,7,7,15,16
Lrch4,21,18,25,30,28,12
Lrcol1,8,10,10,12,10,7
Lrfn1,13,18,14,12,16,12
Lrfn2,5,10,10,7,0,13
Lrfn3,6,0,0,0,0,6
Lrfn4,23,17,16,11,13,8
Lrfn5,96,112,104,112,104,104
Lrg1,8,8,8,12,16,0
Lrguk,18,24,9,14,13,6
Lrif1,56,88,76,88,84,56
Lrig1,0,6,7,6,6,19
Lrig2,11,25,7,6,8,13
Lrig3,14,16,22,8,10,12
Lrit1,0,6,0,8,0,0
Lrit2,0,0,0,7,0,0
Lrmda,47,19,17,15,26,17
Lrmp,80,108,0,72,88,64
Lrp1,39,30,42,26,27,48
Lrp10,6,8,8,7,6,6
Lrp11,0,56,24,68,34,60
Lrp12,7,6,6,0,0,0
Lrp1b,44,28,22,14,22,19
Lrp2,31,25,18,34,24,23
Lrp2bp,8,0,10,0,0,0
Lrp3,22,27,11,14,11,7
Lrp4,432,184,120,112,192,184
Lrp5,15,14,10,10,20,9
Lrp6,21,16,20,31,10,13
Lrp8,88,152,104,76,104,64
Lrpap1,8,6,7,7,6,0
Lrpprc,20,23,26,27,32,20
Lrr1,13,7,0,9,6,13
Lrrc1,7,7,8,0,11,0
Lrrc10,16,14,0,11,7,7
Lrrc14,10,22,11,7,28,7
Lrrc14b,6,0,6,0,6,9
Lrrc15,0,6,6,5,0,0
Lrrc17,6,0,0,19,0,6
Lrrc18,14,12,20,0,0,25
Lrrc19,7,0,0,10,7,0
Lrrc2,13,20,18,12,14,9
Lrrc20,0,6,9,7,5,0
Lrrc23,30,6,6,14,13,16
Lrrc24,8,8,12,0,20,9
Lrrc25,0,6,8,0,6,0
Lrrc26,48,10,9,9,7,0
Lrrc27,24,32,28,32,24,24
Lrrc28,0,6,0,0,0,6
Lrrc29,82,72,34,48,24,32
Lrrc3,0,7,6,0,0,0
Lrrc30,6,0,6,6,0,5
Lrrc31,8,0,8,0,9,13
Lrrc32,0,0,0,6,0,0
Lrrc34,9,9,14,6,0,0
Lrrc36,13,16,14,7,14,7
Lrrc38,7,0,6,0,0,0
Lrrc39,28,38,24,20,36,24
Lrrc3b,0,0,0,0,0,6
Lrrc4,0,0,9,6,6,0
Lrrc40,22,12,0,14,20,0
Lrrc41,17,12,25,6,15,6
Lrrc42,8,0,6,6,0,6
Lrrc43,13,12,10,14,11,8
Lrrc45,22,17,18,14,6,12
Lrrc46,23,8,8,11,12,8
Lrrc47,11,13,9,7,8,6
Lrrc49,25,22,20,22,14,0
Lrrc4b,17,9,10,8,7,5
Lrrc4c,7,0,0,16,6,0
Lrrc51,8,9,0,8,0,0
Lrrc52,6,6,0,5,12,0
Lrrc55,0,0,0,0,6,7
Lrrc56,14,16,6,22,11,7
Lrrc57,9,10,6,13,0,6
Lrrc58,0,6,0,0,6,0
Lrrc59,7,7,12,0,0,0
Lrrc6,21,6,8,11,13,12
Lrrc61,8,6,0,6,7,0
Lrrc63,10,8,17,8,12,6
Lrrc66,13,12,6,6,0,0
Lrrc7,28,29,10,8,18,19
Lrrc71,6,13,0,9,10,9
Lrrc72,0,7,6,6,7,6
Lrrc73,9,25,0,6,6,9
Lrrc74a,12,8,6,9,5,8
Lrrc74b,19,25,10,7,16,15
Lrrc75a,15,11,0,6,0,0
Lrrc75b,0,13,6,5,0,0
Lrrc8a,16,7,10,6,7,10
Lrrc8b,17,9,7,6,5,6
Lrrc8c,6,7,0,8,0,8
Lrrc8d,15,16,5,12,10,5
Lrrc8e,6,10,0,6,8,0
Lrrc9,5400,2106,5184,3456,3348,3078
Lrrcc1,280,160,200,200,128,104
Lrrd1,7,0,0,12,0,0
Lrrfip1,112,112,64,76,64,104
Lrrfip2,18,11,6,16,14,15
Lrriq1,896,1312,1088,800,864,480
Lrriq3,19,6,12,8,7,8
Lrriq4,9,6,19,0,6,6
Lrrk1,14,14,16,9,10,11
Lrrk2,24,9,17,15,20,9
Lrrn1,7,7,0,0,0,7
Lrrn2,6,7,6,14,11,9
Lrrn3,7,6,5,11,0,0
Lrrn4,7,0,5,0,6,5
Lrrn4cl,8,0,0,0,0,11
Lrrtm1,10,6,6,9,0,10
Lrrtm2,11,0,5,8,7,0
Lrrtm3,18,7,0,8,0,6
Lrrtm4,16,20,12,18,15,12
Lrsam1,27,14,25,9,21,17
Lrtm1,0,6,0,5,8,0
Lrtm2,8,0,7,8,0,0
Lrwd1,10,26,8,27,14,10
Lsamp,36,34,24,36,24,0
Lsg1,21,8,6,15,6,6
Lsm1,0,6,6,0,7,0
Lsm10,8,0,0,0,0,0
Lsm11,8,0,10,8,12,0
Lsm12,14,8,7,24,6,8
Lsm14a,11,7,6,7,9,7
Lsm14b,23,22,36,18,0,12
Lsm2,10,9,20,6,7,14
Lsm3,7,0,0,0,0,5
Lsm4,7,0,0,6,0,0
Lsm5,0,0,9,11,0,7
Lsm6,0,0,0,6,0,0
Lsm7,0,22,16,0,12,0
Lsm8,10,14,0,6,0,0
Lsmem1,7,7,7,6,0,0
Lsmem2,12,13,13,7,6,0
Lsp1,28,56,28,36,40,36
Lsr,7,29,11,6,20,10
Lss,10,11,0,19,7,7
Lst1,8,8,0,0,6,9
Lta,9,0,6,0,6,7
Lta4h,408,280,144,160,240,128
Ltb,9,6,6,6,7,7
Ltb4r1,33,17,6,15,14,8
Ltb4r2,29,16,7,11,13,9
Ltbp1,96,80,64,80,116,112
Ltbp2,17,11,15,9,16,9
Ltbp3,14,21,14,25,29,14
Ltbp4,140,96,68,184,184,0
Ltbr,7,6,0,0,7,7
Ltc4s,16,16,15,18,18,0
Ltf,15,0,9,8,6,7
Ltk,64,48,68,28,24,36
Ltn1,32,32,31,35,46,17
LTO1,102,0,66,84,100,0
Ltv1,10,12,8,16,14,6
Luc7l,11,6,9,7,9,13
Luc7l2,24,30,56,24,34,0
Luc7l3,15,8,8,11,12,7
Lum,8,6,7,0,0,7
Lurap1,0,0,0,0,0,6
Lurap1l,7,0,0,0,10,13
Luzp1,13,9,9,6,10,8
Luzp2,10,10,0,7,0,7
Luzp4,26,23,6,23,12,0
Lvrn,13,9,8,15,7,12
Lxn,6,16,7,8,0,6
Ly6a,12,8,6,12,7,6
Ly6c1,14,12,0,9,6,0
Ly6c2,22,7,7,9,11,7
Ly6d,0,0,0,6,0,6
Ly6e,0,11,6,0,0,0
Ly6f,10,15,9,8,11,0
Ly6g,7,10,0,0,6,0
Ly6g2,9,26,6,6,10,10
Ly6g5b,32,54,0,24,34,0
Ly6g5c,8,12,0,0,6,0
Ly6g6c,15,9,0,9,8,0
Ly6g6d,32,66,28,32,28,30
Ly6g6e,0,20,7,8,0,8
Ly6g6f,0,11,7,0,0,8
Ly6h,0,0,0,7,7,8
Ly6i,14,12,7,12,9,8
Ly6m,6,7,0,0,0,0
Ly75,36,36,22,34,18,27
Ly86,0,12,0,8,0,9
Ly9,8,6,0,7,9,0
Ly96,7,10,0,9,0,6
Lyar,7,0,7,8,0,8
Lyg1,6,0,7,0,6,0
Lyg2,0,0,0,6,8,0
Lyl1,19,7,6,6,10,7
Lyn,11,7,16,0,6,7
Lynx1,0,0,6,7,0,0
Lypd1,0,11,7,6,7,6
Lypd10,0,0,0,6,0,5
Lypd11,0,20,12,12,12,15
Lypd2,0,0,0,0,6,0
Lypd3,12,7,0,8,0,0
Lypd4,0,0,0,6,8,6
Lypd5,5,0,6,0,7,7
Lypd6,6,0,0,6,6,0
Lypd6b,7,5,0,6,0,0
Lypd8,9,9,9,7,7,0
Lypd9,0,10,14,0,0,0
Lypla1,17,8,0,8,13,6
Lypla2,9,9,7,0,8,8
Lyplal1,0,7,0,0,0,0
Lyrm2,6,7,0,0,0,9
Lyrm4,9,0,0,7,0,6
Lyrm7,0,6,6,0,6,0
Lyrm9,0,0,0,7,0,0
Lysmd1,9,8,12,7,6,0
Lysmd2,6,6,0,0,0,6
Lysmd3,0,6,7,6,0,0
Lysmd4,13,0,0,0,0,10
Lyst,16,19,12,7,15,9
Lyve1,11,8,6,9,13,7
Lyz1,7,0,0,0,0,0
Lyz2,7,0,0,0,0,0
Lyzl1,6,11,0,0,0,6
Lyzl4,0,6,8,9,6,0
Lyzl6,9,0,7,0,11,0
Lzic,7,7,0,0,0,8
Lztfl1,8,0,0,0,0,5
Lztr1,26,30,22,12,30,26
Lzts1,0,0,6,5,7,0
Lzts2,48,0,36,52,40,30
Lzts3,6,7,0,7,0,0
M1ap,10,7,6,17,8,0
M6pr,11,8,8,0,7,0
Maats1,17,7,10,14,21,9
Mab21l1,13,10,8,0,0,6
Mab21l2,0,0,7,6,0,0
Mab21l3,5,0,0,0,7,6
Mab21l4,6,0,6,0,7,6
Macc1,7,6,6,14,6,0
Macf1,6560,4544,3456,2752,3712,1600
Maco1,12,28,20,10,14,15
Macrod1,9,0,8,8,6,0
Macrod2,248,136,304,176,208,184
Macroh2a1,17,6,0,8,6,0
Macroh2a2,7,13,11,8,10,0
Mad1l1,528,640,304,400,256,208
Mad2l1,8,14,0,0,0,6
Mad2l1bp,0,8,0,0,0,0
Mad2l2,6,12,0,12,7,6
Madcam1,5,0,6,0,6,6
Madd,536,536,352,216,336,376
Maea,0,7,0,8,0,0
Mael,10,16,0,5,0,11
Maf,6,0,0,0,6,0
Maf1,19,10,12,9,9,8
Mafb,0,6,0,6,6,0
Maff,6,7,0,6,10,0
Mafg,6,6,0,6,6,8
Mafk,6,0,0,0,8,9
Mag,12,0,27,0,28,16
Magea1,12,15,0,0,0,0
Magea10,0,0,6,0,8,0
Magea2,13,10,0,7,0,0
Magea3,17,18,6,17,6,0
Magea4,9,0,0,0,0,0
Magea5,19,7,0,8,0,9
Magea6,17,9,0,7,0,0
Magea8,16,8,0,6,10,0
Mageb1,0,0,7,0,0,0
Mageb16,0,7,0,0,0,0
Mageb18,14,11,0,10,12,7
Mageb2,0,0,7,0,0,0
Mageb3,9,0,10,0,10,10
Mageb4,5,0,0,0,8,0
Mageb5,5,0,0,6,0,6
Maged1,6,5,6,12,13,0
Maged2,18,18,6,8,6,7
Magee1,10,10,13,5,19,5
Magee2,13,0,9,6,0,0
Mageh1,9,0,7,0,0,0
Magel2,6,8,15,8,6,6
Magi1,800,400,368,592,384,336
Magi2,288,512,496,176,272,432
Magi3,1376,1280,1216,832,896,736
Magix,10,22,13,14,18,0
Magoh,8,9,7,6,8,10
Magohb,0,9,0,0,8,0
Magt1,16,11,0,6,8,0
Maip1,0,7,12,0,0,0
Majin,31,23,25,14,19,18
Mak,13,7,11,10,9,11
Mak16,21,9,13,9,7,15
Mal,0,10,6,6,7,0
Mal2,15,10,0,0,8,6
Mall,9,0,0,0,5,0
Malrd1,0,0,6,0,0,0
Malsu1,8,6,0,0,0,0
Malt1,7,14,7,6,7,6
Mamdc2,14,10,10,7,8,7
Mamdc4,14,20,0,9,7,7
Maml1,11,11,7,11,15,10
Maml2,68,0,0,60,68,80
Maml3,9,10,15,15,16,12
Mamld1,7,6,0,6,6,6
Mamstr,22,10,6,0,0,12
Man1a,6,6,7,7,0,7
Man1a2,13,11,6,10,8,7
Man1b1,23,18,8,19,0,6
Man1c1,0,7,6,6,8,0
Man2a1,12,8,7,10,9,0
Man2a2,16,7,19,19,16,19
Man2b1,19,24,7,15,26,11
Man2b2,19,9,5,9,15,9
Man2c1,8,15,11,9,7,9
Manba,16,8,6,10,6,7
Manbal,0,0,7,5,0,0
Manea,6,6,0,6,8,0
Maneal,10,9,8,13,6,6
Manf,6,7,11,0,15,0
Mansc1,12,0,0,0,6,0
Mansc4,6,6,8,0,8,6
Maoa,6,0,0,0,6,0
Maob,7,23,12,7,11,11
Map10,9,7,8,6,14,0
Map11,8,27,7,7,22,10
Map1a,232,64,180,64,96,40
Map1b,8,14,16,15,12,8
Map1lc3a,0,0,0,0,13,0
Map1lc3b,7,8,7,8,9,8
Map1s,7,11,7,8,10,7
Map2,384,280,296,352,240,144
Map2k1,33,21,23,29,13,18
Map2k2,0,12,12,0,0,19
Map2k3,12,7,0,11,6,6
Map2k4,0,24,36,46,24,22
Map2k5,336,304,288,320,464,256
Map2k6,336,270,324,300,198,252
Map2k7,168,288,96,152,232,96
Map3k1,14,7,7,44,10,9
Map3k10,8,8,20,8,21,8
Map3k11,10,13,11,7,24,9
Map3k12,34,40,38,56,28,24
Map3k13,9,8,8,11,0,6
Map3k14,14,5,6,10,8,9
Map3k15,12,17,11,10,11,13
Map3k19,14,11,9,11,10,6
Map3k2,11,6,7,9,7,12
Map3k20,1188,1116,648,1188,1188,972
Map3k21,8,6,7,11,0,6
Map3k3,12,8,0,0,8,0
Map3k4,16,8,16,7,11,12
Map3k5,16,8,6,7,12,11
Map3k6,33,24,9,9,9,20
Map3k7,10,19,6,0,0,6
Map3k7cl,6,5,6,0,0,0
Map3k8,6,9,6,11,8,0
Map3k9,42,26,48,0,52,32
Map4,1224,368,768,648,1032,648
Map4k1,10,41,9,15,10,13
Map4k2,120,76,40,46,24,32
Map4k3,15,12,18,9,18,9
Map4k4,84,42,48,56,36,40
Map4k5,17,27,25,25,28,14
Map6,0,12,12,12,27,12
Map7,22,16,10,27,7,18
Map7d1,13,7,11,7,22,8
Map7d2,576,288,216,396,342,0
Map7d3,27,18,17,9,18,6
Map9,9,0,7,10,6,7
Mapk1,6,8,6,8,6,11
Mapk10,368,368,336,512,288,224
Mapk11,8,6,0,6,7,0
Mapk12,19,19,6,12,10,8
Mapk13,5,9,6,6,7,11
Mapk14,24,34,24,45,22,26
Mapk15,9,10,11,10,11,8
Mapk1ip1,6,6,6,0,0,0
Mapk1ip1l,6,13,7,6,10,0
Mapk3,8,10,7,9,9,9
Mapk4,0,0,16,12,19,12
Mapk6,9,8,7,6,7,12
Mapk7,80,56,48,64,60,0
Mapk8,13,0,6,0,5,6
Mapk8ip1,0,12,11,16,8,8
Mapk8ip2,12,11,0,0,15,7
Mapk8ip3,19,12,9,27,15,15
Mapk9,0,0,0,6,6,0
Mapkap1,13,16,28,0,12,14
Mapkapk2,7,11,10,9,6,6
Mapkapk3,24,30,0,60,36,20
Mapkapk5,19,20,7,9,8,7
Mapkbp1,21,12,13,19,13,10
Mapre1,0,6,6,7,0,6
Mapre2,10,14,14,12,0,0
Mapre3,8,6,0,6,9,0
Mapt,32,30,33,18,36,16
Marc1,18,9,10,7,6,11
Marc2,6,16,8,6,0,11
March1,32,24,26,40,0,22
March10,304,416,224,336,352,240
March11,8,8,0,0,0,0
March2,10,6,0,0,0,0
March3,0,17,0,14,12,0
March4,5,8,0,0,0,8
March5,6,0,6,7,8,8
March6,29,30,17,16,22,14
March7,8,22,9,10,11,8
March8,20,0,6,7,9,10
March9,14,9,9,7,11,11
Marcks,0,0,6,5,0,0
Marcksl1,7,6,8,10,10,0
Marco,9,14,6,0,12,11
Marf1,21,12,16,10,15,22
Mark1,11,6,10,7,8,7
Mark2,15,8,8,16,9,21
Mark3,14,11,13,8,15,12
Mark4,6,13,20,9,17,5
Mars,8,13,10,8,8,14
Mars2,0,0,8,6,0,0
Marveld2,31,24,40,24,24,42
Marveld3,56,24,0,0,32,0
Mas1,10,9,0,0,5,10
Masp1,44,44,0,28,32,32
Masp2,1024,1088,800,672,896,800
Mast1,12,7,9,9,26,6
Mast2,41,48,24,20,20,20
Mast3,19,11,11,8,11,11
Mast4,15,19,18,16,20,8
Mastl,10,14,0,15,10,7
Mat1a,13,10,11,9,8,7
Mat2a,15,16,13,0,12,0
Mat2b,24,18,12,12,13,26
Matk,20,20,14,14,24,12
Matn1,0,6,0,6,5,6
Matn2,11,7,12,10,7,12
Matn3,11,7,8,0,9,0
Matn4,8,9,30,10,9,15
Matr3,12,13,10,9,7,9
Mau2,8,7,8,9,6,0
Mavs,7,10,6,6,6,6
Max,0,52,64,56,0,0
Maz,24,44,40,48,34,28
Mb,112,168,136,144,160,216
Mb21d2,0,0,6,17,6,0
Mbd1,78,52,22,52,76,0
Mbd2,120,60,0,68,88,0
Mbd3,6,0,7,0,7,0
Mbd3l1,9,8,9,7,0,0
Mbd3l2,6,0,8,0,8,0
Mbd4,10,7,6,8,10,13
Mbd5,11,12,14,7,10,10
Mbd6,18,17,14,13,17,7
Mbip,14,12,0,10,9,8
Mbl1,8,6,0,0,9,7
Mbl2,9,6,8,7,7,6
Mblac1,8,7,9,7,6,6
Mblac2,0,0,0,6,6,0
Mbnl1,0,0,0,6,7,0
Mbnl2,14,20,0,16,25,0
Mbnl3,12,18,12,10,14,0
Mboat1,8,7,0,6,6,8
Mboat2,10,10,6,6,6,7
Mboat4,0,0,7,0,5,0
Mboat7,11,7,18,6,12,6
Mbp,1704,1904,768,1056,840,816
Mbtd1,68,33,22,32,30,18
Mbtps1,17,13,12,9,15,11
Mbtps2,8,11,6,8,7,6
Mc1r,6,9,0,9,11,0
Mc2r,6,5,0,8,9,6
Mc3r,8,9,0,6,0,8
Mc4r,5,0,0,0,0,0
Mc5r,10,6,10,0,7,0
Mcam,13,8,17,5,13,11
Mcat,0,0,0,7,8,6
Mcc,36,20,32,30,28,40
Mccc1,19,12,13,6,11,10
Mccc2,15,10,11,6,10,8
Mcee,8,9,0,12,9,8
Mcemp1,10,12,0,7,9,0
Mcf2,72,56,42,64,36,48
Mcf2l,180,600,288,288,264,168
Mchr1,0,0,0,0,9,0
Mcidas,9,6,9,48,9,8
Mcl1,12,8,0,0,0,0
Mcm10,18,12,8,12,0,7
Mcm2,8,7,9,11,0,6
Mcm3,21,17,9,19,11,6
Mcm3ap,23,22,28,22,16,18
Mcm4,11,10,6,14,6,7
Mcm5,9,7,6,5,10,0
Mcm6,21,13,7,11,13,12
Mcm7,536,112,192,136,264,240
Mcm8,0,11,8,6,6,7
Mcm9,22,15,8,8,10,14
Mcmbp,8,21,6,10,9,22
Mcmdc2,6,8,6,6,10,11
Mcoln1,9,7,8,16,12,11
Mcoln2,7,8,6,10,8,0
Mcoln3,6,6,0,0,6,0
Mcph1,22,11,15,23,14,11
Mcpt1,9,11,7,9,0,11
Mcpt2,15,13,9,7,13,0
Mcpt4,11,12,0,18,15,6
Mcpt8,6,0,0,0,7,6
Mcpt9,16,7,8,15,11,8
Mcrip1,0,0,6,0,7,0
Mcrip2,7,8,0,5,6,0
Mcrs1,0,10,9,8,13,6
Mctp1,15,13,9,16,9,12
Mctp2,10,13,7,0,12,7
Mcts1,32,28,0,0,36,30
Mcts2,12,6,0,0,6,6
Mcu,19,9,6,6,7,8
Mcub,0,0,6,6,12,7
Mcur1,13,0,9,6,0,5
Mdc1,50,16,17,29,22,31
Mdfi,0,0,0,7,0,7
Mdfic,0,10,10,10,6,0
Mdga1,6,0,9,11,12,6
Mdga2,6,0,7,0,6,0
Mdh1,0,8,0,8,9,0
Mdh1b,7,6,0,8,5,8
Mdh2,9,6,0,6,12,0
Mdk,52,80,64,56,52,48
Mdm1,10,14,5,0,7,0
Mdm2,40,42,32,32,62,28
Mdm4,10,23,6,10,9,9
Mdn1,53,29,26,25,41,46
Mdp1,0,18,7,7,6,18
Me1,6,16,0,7,0,7
Me2,16,17,20,11,6,10
Me3,6,5,0,6,7,7
Mea1,38,17,18,19,21,17
Meaf6,200,216,104,120,112,112
Meak7,13,7,6,0,6,0
Mecom,6804,5346,5022,5832,5670,5184
Mecp2,18,12,24,0,16,6
Mecr,0,10,10,7,0,8
Med1,7560,9882,4320,9612,8424,4374
Med10,9,0,0,0,0,0
Med11,7,8,0,0,0,0
Med12,22,20,13,25,27,6
Med12l,56,38,14,28,24,22
Med13,24,16,14,19,29,19
Med13l,13,11,10,17,9,11
Med14,64,68,46,52,50,32
Med15,46,30,20,30,55,16
Med16,11,14,12,9,14,9
Med17,8,21,23,12,17,11
Med18,0,8,0,6,0,7
Med19,10,21,6,7,8,11
Med20,12,7,8,8,6,0
Med21,0,9,7,7,7,6
Med22,38,51,30,38,30,43
Med23,16,16,16,16,23,8
Med24,18,31,9,14,9,15
Med25,7,6,0,7,12,18
Med26,6,7,6,10,9,6
Med27,30,0,24,0,32,30
Med28,6,7,21,0,6,0
Med29,15,13,11,17,26,13
Med31,7,15,0,0,12,7
Med4,13,8,0,10,7,8
Med6,56,84,88,56,84,72
Med7,6,0,0,0,6,0
Med8,11,10,10,9,9,7
Med9,7,0,6,0,7,7
Medag,16,6,10,10,13,15
Mef2a,18,17,12,16,18,24
Mef2b,0,8,11,7,6,0
Mef2c,76,132,152,72,48,0
Mef2d,36,40,16,18,20,16
Mefv,10,17,24,12,12,0
Megf10,11,7,6,8,10,10
Megf11,160,116,64,68,80,64
Megf6,16,9,9,17,10,9
Megf8,17,21,6,19,29,8
Megf9,0,0,0,6,6,0
Mei1,800,1440,1216,1056,800,1312
Mei4,12,12,24,25,20,20
Meig1,6,6,0,0,0,0
Meikin,8,10,7,0,7,15
Meiob,0,0,6,6,0,0
Meioc,13,9,8,6,9,8
Meis1,76,40,28,80,32,62
Meis2,132,120,72,84,90,204
Meis3,7,0,8,7,0,6
Melk,17,6,7,9,11,6
Meltf,11,8,11,17,7,8
Memo1,8,13,13,18,11,8
Men1,19,18,7,10,6,7
Meox1,6,7,0,8,0,6
Meox2,0,6,0,0,6,6
Mep1a,15,9,9,8,13,9
Mep1b,33,27,11,22,31,19
Mepce,7,8,7,13,0,9
Mepe,6,10,0,0,0,0
Mertk,7,14,8,11,8,0
Mesd,0,22,22,14,14,20
Mesp1,6,6,0,0,7,0
Mest,14,17,9,6,8,13
Met,10,13,10,0,6,16
Metap1,16,9,0,7,6,7
Metap1d,6,16,0,9,9,6
Metap2,25,31,15,12,21,15
Methig1,13,10,8,10,0,0
Metrn,22,23,9,17,19,22
Metrnl,0,6,0,0,6,7
Mettl1,8,0,0,6,0,0
Mettl11b,0,0,0,6,6,0
Mettl14,9,0,9,14,9,0
Mettl15,0,8,0,0,0,0
Mettl16,21,20,16,8,11,8
Mettl17,30,12,8,20,37,12
Mettl18,8,7,7,9,6,9
Mettl2,8,9,0,8,7,7
Mettl21a,0,8,0,5,0,0
Mettl21c,8,6,6,0,10,6
Mettl21e,5,0,0,0,0,5
Mettl22,12,6,13,0,9,10
Mettl23,13,6,6,11,9,6
Mettl24,0,0,0,5,6,0
Mettl25,42,28,24,32,32,32
Mettl26,15,13,9,8,9,0
Mettl27,0,11,0,17,12,8
Mettl3,38,40,34,38,59,34
Mettl4,7,5,8,6,0,7
Mettl5,28,19,16,14,22,14
Mettl6,12,16,12,0,0,0
Mettl7a1,0,7,6,7,8,6
Mettl7a2,11,7,8,9,0,0
Mettl7a3,6,0,6,0,0,0
Mettl7b,16,0,5,6,0,7
Mettl8,9,7,10,16,13,11
Mettl9,10,8,0,6,8,0
Mex3a,7,0,6,6,6,0
Mex3b,0,0,0,6,0,0
Mex3c,15,0,5,10,7,6
Mex3d,6,6,6,6,0,7
Mfap1a,13,0,6,0,0,0
Mfap1b,14,5,7,7,0,6
Mfap2,7,13,10,11,23,8
Mfap3,7,0,0,7,9,0
Mfap3l,18,14,0,14,12,0
Mfap4,8,10,7,8,6,0
Mfap5,0,21,12,20,0,0
Mff,6,9,0,5,0,12
Mfge8,6,7,11,7,11,6
Mfhas1,10,0,0,10,0,0
Mfn1,19,14,12,22,23,32
Mfn2,11,10,16,17,17,9
Mfng,7,6,6,6,6,0
Mfrp,9,6,0,7,11,6
Mfsd1,25,13,11,15,19,15
Mfsd10,10,8,11,9,10,6
Mfsd11,68,32,28,64,40,50
Mfsd12,10,9,9,17,9,6
Mfsd13a,8,7,9,7,0,8
Mfsd13b,8,15,6,8,8,8
Mfsd14a,5,6,7,0,9,6
Mfsd14b,10,11,12,8,7,7
Mfsd2a,17,27,28,18,16,13
Mfsd2b,6,11,0,0,8,6
Mfsd3,19,40,11,8,13,7
Mfsd4a,11,7,0,6,0,6
Mfsd4b1,6,12,8,10,6,9
Mfsd4b5,28,30,36,22,24,76
Mfsd5,10,7,7,0,7,0
Mfsd6,5,12,7,13,10,6
Mfsd6l,6,9,6,0,6,0
Mfsd7a,0,12,18,12,22,12
Mfsd8,10,6,7,9,0,6
Mfsd9,0,9,0,0,9,8
Mga,824,272,272,288,256,280
Mgam,9,11,12,7,11,13
Mgarp,0,6,0,6,7,0
Mgat1,7,0,7,0,9,0
Mgat2,13,7,6,7,12,8
Mgat3,0,0,7,14,10,12
Mgat4a,22,8,11,10,14,0
Mgat4b,8,10,16,10,10,0
Mgat4c,10,0,6,6,6,7
Mgat4d,0,7,0,8,0,0
Mgat4e,7,0,0,0,0,0
Mgat4f,12,10,8,7,6,7
Mgat5,9,9,8,10,7,8
Mgat5b,13,14,11,10,15,6
